taxon_ids,user_supplied_name,submitted_name,matched_name,data_source_title,score,family,class
Rhynchopsitta pachyrhyncha,Rhynchopsitta pachyrhyncha,Rhynchopsitta pachyrhyncha,Rhynchopsitta pachyrhyncha,NCBI,0.988,Psittacidae,Aves
Galeocerdo cuvier,Galeocerdo cuvier,Galeocerdo cuvier,Galeocerdo cuvier,NCBI,0.988,Carcharhinidae,Chondrichthyes
Chelonoidis nigra,Chelonoidis nigra,Chelonoidis nigra,Chelonoidis nigra,Encyclopedia of Life,0.988,Testudinidae,Reptilia
"Pteroglossus torquatus,Ramphastos sulfuratus,Ramphastos swainsonii",Pteroglossus torquatus,Pteroglossus torquatus,Pteroglossus torquatus,NCBI,0.988,Ramphastidae,Aves
"Pteroglossus torquatus,Ramphastos sulfuratus,Ramphastos swainsonii",Ramphastos sulfuratus,Ramphastos sulfuratus,Ramphastos sulfuratus,NCBI,0.988,Ramphastidae,Aves
"Pteroglossus torquatus,Ramphastos sulfuratus,Ramphastos swainsonii",Ramphastos swainsonii,Ramphastos swainsonii,Ramphastos swainsonii,NCBI,0.988,Ramphastidae,Aves
"Turdus migratorius,Turdus amaurochalinus",Turdus migratorius,Turdus migratorius,Turdus migratorius,NCBI,0.988,Turdidae,Aves
"Turdus migratorius,Turdus amaurochalinus",Turdus amaurochalinus,Turdus amaurochalinus,Turdus amaurochalinus,NCBI,0.988,Turdidae,Aves
Athene cunicularia,Athene cunicularia,Athene cunicularia,Athene cunicularia,NCBI,0.988,Strigidae,Aves
Onychoprion anaethetus,Onychoprion anaethetus,Onychoprion anaethetus,Onychoprion anaethetus,NCBI,0.988,Laridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Accipiter gentilis,Accipiter gentilis,Accipiter gentilis,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Buteo buteo,Buteo buteo,Buteo buteo,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Aquila chrysaetos,Aquila chrysaetos,Aquila chrysaetos,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Milvus migrans,Milvus migrans,Milvus migrans,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Milvus milvus,Milvus milvus,Milvus milvus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Neophron percnopterus,Neophron percnopterus,Neophron percnopterus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Gyps fulvus,Gyps fulvus,Gyps fulvus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Aegypius monachus,Aegypius monachus,Aegypius monachus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Circaetus gallicus,Circaetus gallicus,Circaetus gallicus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Hieraaetus pennatus,Hieraaetus pennatus,Hieraaetus pennatus,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Falco peregrinus,Falco peregrinus,Falco peregrinus,NCBI,0.988,Falconidae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Aquila adalberti,Aquila adalberti,Aquila adalberti,NCBI,0.988,Accipitridae,Aves
"Accipiter gentilis,Buteo buteo,Aquila chrysaetos,Milvus migrans,Milvus milvus,Neophron percnopterus,Gyps fulvus,Aegypius monachus,Circaetus gallicus,Hieraaetus pennatus,Falco peregrinus,Aquila adalberti,Circus aeruginosus",Circus aeruginosus,Circus aeruginosus,Circus aeruginosus,NCBI,0.988,Accipitridae,Aves
Thunnus albacares,Thunnus albacares,Thunnus albacares,Thunnus albacares,NCBI,0.988,Scombridae,Teleostei
Tragopan,Tragopan,Tragopan,Tragopan,Catalogue of Life,0.75,Phasianidae,Aves
"Tragopan satyra,Ithaginis cruentus",Tragopan satyra,Tragopan satyra,Tragopan satyra,NCBI,0.988,Phasianidae,Aves
"Tragopan satyra,Ithaginis cruentus",Ithaginis cruentus,Ithaginis cruentus,Ithaginis cruentus,NCBI,0.988,Phasianidae,Aves
Tachycineta bicolor,Tachycineta bicolor,Tachycineta bicolor,Tachycineta bicolor,NCBI,0.988,Hirundinidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Cygnus columbianus,Cygnus columbianus,Cygnus columbianus,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Anser albifrons,Anser albifrons,Anser albifrons,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Anser fabalis,Anser fabalis,Anser fabalis,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Anser anser,Anser anser,Anser anser,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Anser cygnoides,Anser cygnoides,Anser cygnoides,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Anser erythropus,Anser erythropus,Anser erythropus,NCBI,0.988,Anatidae,Aves
"Cygnus columbianus,Anser albifrons,Anser fabalis,Anser anser,Anser cygnoides,Anser erythropus,Grus grus",Grus grus,Grus grus,Grus grus,NCBI,0.988,Gruidae,Aves
Fratercula cirrhata,Fratercula cirrhata,Fratercula cirrhata,Fratercula cirrhata,NCBI,0.988,Alcidae,Aves
"Turdus migratorius,Turdus falcklandii",Turdus migratorius,Turdus migratorius,Turdus migratorius,NCBI,0.988,Turdidae,Aves
"Turdus migratorius,Turdus falcklandii",Turdus falcklandii,Turdus falcklandii,Turdus falcklandii,NCBI,0.988,Turdidae,Aves
"Turdus amaurochalinus,Turdus rufiventris",Turdus amaurochalinus,Turdus amaurochalinus,Turdus amaurochalinus,NCBI,0.988,Turdidae,Aves
"Turdus amaurochalinus,Turdus rufiventris",Turdus rufiventris,Turdus rufiventris,Turdus rufiventris,NCBI,0.988,Turdidae,Aves
Turdus amaurochalinus,Turdus amaurochalinus,Turdus amaurochalinus,Turdus amaurochalinus,NCBI,0.988,Turdidae,Aves
"Cathartes ,Cathartes aura,Coragyps atratus",Cathartes,Cathartes,Cathartes,Catalogue of Life,0.75,Cathartidae,Aves
"Cathartes ,Cathartes aura,Coragyps atratus",Cathartes aura,Cathartes aura,Cathartes aura,NCBI,0.988,Cathartidae,Aves
"Cathartes ,Cathartes aura,Coragyps atratus",Coragyps atratus,Coragyps atratus,Coragyps atratus,NCBI,0.988,Cathartidae,Aves
Cathartes aura,Cathartes aura,Cathartes aura,Cathartes aura,NCBI,0.988,Cathartidae,Aves
"Cathartes ,Cathartes aura",Cathartes,Cathartes,Cathartes,Catalogue of Life,0.75,Cathartidae,Aves
"Cathartes ,Cathartes aura",Cathartes aura,Cathartes aura,Cathartes aura,NCBI,0.988,Cathartidae,Aves
Tyrannus tyrannus,Tyrannus tyrannus,Tyrannus tyrannus,Tyrannus tyrannus,NCBI,0.988,Tyrannidae,Aves
"Lynx ,Lynx rufus",Lynx,Lynx,Lynx,Catalogue of Life,0.75,Felidae,Mammalia
"Lynx ,Lynx rufus",Lynx rufus,Lynx rufus,Lynx rufus,NCBI,0.988,Felidae,Mammalia
"Morus bassanus,Ciconia ciconia,Falco peregrinus,Larus audouinii",Morus bassanus,Morus bassanus,Morus bassanus,NCBI,0.988,Sulidae,Aves
"Morus bassanus,Ciconia ciconia,Falco peregrinus,Larus audouinii",Ciconia ciconia,Ciconia ciconia,Ciconia ciconia,NCBI,0.988,Ciconiidae,Aves
"Morus bassanus,Ciconia ciconia,Falco peregrinus,Larus audouinii",Falco peregrinus,Falco peregrinus,Falco peregrinus,NCBI,0.988,Falconidae,Aves
"Morus bassanus,Ciconia ciconia,Falco peregrinus,Larus audouinii",Larus audouinii,Larus audouinii,Larus audouinii,AnAge,0.988,,
"Cervus elaphus,Capra ibex,Rupicapra rupicapra",Cervus elaphus,Cervus elaphus,Cervus elaphus,NCBI,0.988,Cervidae,Mammalia
"Cervus elaphus,Capra ibex,Rupicapra rupicapra",Capra ibex,Capra ibex,Capra ibex,NCBI,0.988,Bovidae,Mammalia
"Cervus elaphus,Capra ibex,Rupicapra rupicapra",Rupicapra rupicapra,Rupicapra rupicapra,Rupicapra rupicapra,NCBI,0.988,Bovidae,Mammalia
Bartramia longicauda,Bartramia longicauda,Bartramia longicauda,Bartramia longicauda,NCBI,0.988,Scolopacidae,Aves
Prionailurus viverrinus,Prionailurus viverrinus,Prionailurus viverrinus,Prionailurus viverrinus,NCBI,0.988,Felidae,Mammalia
"Felis silvestris,Martes martes",Felis silvestris,Felis silvestris,Felis silvestris,NCBI,0.988,Felidae,Mammalia
"Felis silvestris,Martes martes",Martes martes,Martes martes,Martes martes,NCBI,0.988,Mustelidae,Mammalia
Odobenus rosmarus,Odobenus rosmarus,Odobenus rosmarus,Odobenus rosmarus,NCBI,0.988,Odobenidae,Mammalia
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anser albifrons,Anser albifrons,Anser albifrons,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Chen caerulescens,Chen caerulescens,Chen caerulescens,Freebase,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Chen rossii,Chen rossii,Chen rossii,Freebase,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas discors,Anas discors,Anas discors,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas cyanoptera,Anas cyanoptera,Anas cyanoptera,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas penelope,Anas penelope,Anas penelope,Freebase,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas americana,Anas americana,Anas americana,Freebase,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Aythya valisineria,Aythya valisineria,Aythya valisineria,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Aythya marila,Aythya marila,Aythya marila,NCBI,0.988,Anatidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Circus cyaneus,Circus cyaneus,Circus cyaneus,NCBI,0.988,Accipitridae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Phasianus colchicus,Phasianus colchicus,Phasianus colchicus,NCBI,0.988,Phasianidae,Aves
"Anser albifrons,Chen caerulescens,Chen rossii,Anas platyrhynchos,Anas strepera,Anas acuta,Anas crecca,Anas discors,Anas cyanoptera,Anas penelope,Anas americana,Anas clypeata,Aythya valisineria,Aythya marila,Circus cyaneus,Phasianus colchicus,Rallus longirostris",Rallus longirostris,Rallus longirostris,Rallus longirostris,NCBI,0.988,Rallidae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus,Aegypius monachus",Neophron percnopterus,Neophron percnopterus,Neophron percnopterus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus,Aegypius monachus",Gypaetus barbatus,Gypaetus barbatus,Gypaetus barbatus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus,Aegypius monachus",Gyps fulvus,Gyps fulvus,Gyps fulvus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus,Aegypius monachus",Aegypius monachus,Aegypius monachus,Aegypius monachus,NCBI,0.988,Accipitridae,Aves
Icterus icterus,Icterus icterus,Icterus icterus,Icterus icterus,NCBI,0.988,Icteridae,Aves
Sturnella magna,Sturnella magna,Sturnella magna,Sturnella magna,NCBI,0.988,Icteridae,Aves
Ammodramus savannarum,Ammodramus savannarum,Ammodramus savannarum,Ammodramus savannarum,NCBI,0.988,Emberizidae,Aves
Tockus deckeni,Tockus deckeni,Tockus deckeni,Tockus deckeni,NCBI,0.988,Bucerotidae,Aves
"Homo sapiens,Felis ,Felis catus",Homo sapiens,Homo sapiens,Homo sapiens,NCBI,0.988,Hominidae,Mammalia
"Homo sapiens,Felis ,Felis catus",Felis,Felis,Felis,Catalogue of Life,0.75,Felidae,Mammalia
"Homo sapiens,Felis ,Felis catus",Felis catus,Felis catus,Felis catus,NCBI,0.988,Felidae,Mammalia
"Homo sapiens,Felis catus",Homo sapiens,Homo sapiens,Homo sapiens,NCBI,0.988,Hominidae,Mammalia
"Homo sapiens,Felis catus",Felis catus,Felis catus,Felis catus,NCBI,0.988,Felidae,Mammalia
"Gyps fulvus,Aegypius monachus",Gyps fulvus,Gyps fulvus,Gyps fulvus,NCBI,0.988,Accipitridae,Aves
"Gyps fulvus,Aegypius monachus",Aegypius monachus,Aegypius monachus,Aegypius monachus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus",Neophron percnopterus,Neophron percnopterus,Neophron percnopterus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus",Gypaetus barbatus,Gypaetus barbatus,Gypaetus barbatus,NCBI,0.988,Accipitridae,Aves
"Neophron percnopterus,Gypaetus barbatus,Gyps fulvus",Gyps fulvus,Gyps fulvus,Gyps fulvus,NCBI,0.988,Accipitridae,Aves
Hieraaetus wahlbergi,Hieraaetus wahlbergi,Hieraaetus wahlbergi,Hieraaetus wahlbergi,NCBI,0.988,Accipitridae,Aves
Histrionicus histrionicus,Histrionicus histrionicus,Histrionicus histrionicus,Histrionicus histrionicus,NCBI,0.988,Anatidae,Aves
Melanitta fusca,Melanitta fusca,Melanitta fusca,Melanitta fusca,NCBI,0.988,Anatidae,Aves
"Platalea regia,Threskiornis molucca,Threskiornis spinicollis",Platalea regia,Platalea regia,Platalea regia,NCBI,0.988,Threskiornithidae,Aves
"Platalea regia,Threskiornis molucca,Threskiornis spinicollis",Threskiornis molucca,Threskiornis molucca,Threskiornis molucca,Freebase,0.988,Threskiornithidae,Aves
"Platalea regia,Threskiornis molucca,Threskiornis spinicollis",Threskiornis spinicollis,Threskiornis spinicollis,Threskiornis spinicollis,Freebase,0.988,Threskiornithidae,Aves
Saxicola rubetra,Saxicola rubetra,Saxicola rubetra,Saxicola rubetra,NCBI,0.988,Muscicapidae,Aves
Larus occidentalis,Larus occidentalis,Larus occidentalis,Larus occidentalis,NCBI,0.988,Laridae,Aves
Connochaetes taurinus,Connochaetes taurinus,Connochaetes taurinus,Connochaetes taurinus,NCBI,0.988,Bovidae,Mammalia
Patagioenas leucocephala,Patagioenas leucocephala,Patagioenas leucocephala,Patagioenas leucocephala,NCBI,0.988,Columbidae,Aves
Cebus capucinus,Cebus capucinus,Cebus capucinus,Cebus capucinus,NCBI,0.988,Cebidae,Mammalia
Saguinus leucopus,Saguinus leucopus,Saguinus leucopus,Saguinus leucopus,NCBI,0.988,Callitrichidae,Mammalia
Tayassu pecari,Tayassu pecari,Tayassu pecari,Tayassu pecari,NCBI,0.988,Tayassuidae,Mammalia
"Tayassu ,Tayassu pecari,Meleagris ocellata",Tayassu,Tayassu,Tayassu,Catalogue of Life,0.75,Tayassuidae,Mammalia
"Tayassu ,Tayassu pecari,Meleagris ocellata",Tayassu pecari,Tayassu pecari,Tayassu pecari,NCBI,0.988,Tayassuidae,Mammalia
"Tayassu ,Tayassu pecari,Meleagris ocellata",Meleagris ocellata,Meleagris ocellata,Meleagris ocellata,NCBI,0.988,Phasianidae,Aves
"Gruidae ,Grus vipio",Gruidae,Gruidae,Gruidae,Catalogue of Life,0.75,Gruidae,Aves
"Gruidae ,Grus vipio",Grus vipio,Grus vipio,Grus vipio,Freebase,0.988,Gruidae,Aves
Grus vipio,Grus vipio,Grus vipio,Grus vipio,Freebase,0.988,Gruidae,Aves
Pterodroma cervicalis,Pterodroma cervicalis,Pterodroma cervicalis,Pterodroma cervicalis,NCBI,0.988,Procellariidae,Aves
Zoothera aurea,Zoothera aurea,Zoothera aurea,Zoothera aurea,NCBI,0.988,Turdidae,Aves
"Ciconia ,Ciconia ciconia",Ciconia,Ciconia,Ciconia,Catalogue of Life,0.75,Ciconiidae,Aves
"Ciconia ,Ciconia ciconia",Ciconia ciconia,Ciconia ciconia,Ciconia ciconia,NCBI,0.988,Ciconiidae,Aves
"Felis ,Felis silvestris",Felis,Felis,Felis,Catalogue of Life,0.75,Felidae,Mammalia
"Felis ,Felis silvestris",Felis silvestris,Felis silvestris,Felis silvestris,NCBI,0.988,Felidae,Mammalia
Chordata,Chordata,Chordata,Chordata,Catalogue of Life,0.75,,
"Aquila ,Aquila chrysaetos,Circus cyaneus",Aquila,Aquila,Aquila,Catalogue of Life,0.75,Accipitridae,Aves
"Aquila ,Aquila chrysaetos,Circus cyaneus",Aquila chrysaetos,Aquila chrysaetos,Aquila chrysaetos,NCBI,0.988,Accipitridae,Aves
"Aquila ,Aquila chrysaetos,Circus cyaneus",Circus cyaneus,Circus cyaneus,Circus cyaneus,NCBI,0.988,Accipitridae,Aves
"Mycteria ,Mycteria americana",Mycteria,Mycteria,Mycteria,Catalogue of Life,0.75,Ciconiidae,Aves
"Mycteria ,Mycteria americana",Mycteria americana,Mycteria americana,Mycteria americana,NCBI,0.988,Ciconiidae,Aves
Mycteria americana,Mycteria americana,Mycteria americana,Mycteria americana,NCBI,0.988,Ciconiidae,Aves
Antilocapra,Antilocapra,Antilocapra,Antilocapra,Catalogue of Life,0.75,Antilocapridae,Mammalia
"Puffinus ,Puffinus yelkouan",Puffinus,Puffinus,Puffinus,Catalogue of Life,0.75,Procellariidae,Aves
